Order Date,Ship Date,State,Sales,Quantity,Discount,Profit,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables
2015-05-03,2015-05-07,Pennsylvania,27.552,3,0.2,-0.3444,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-03,2015-05-07,Pennsylvania,844.116,6,0.3,-36.1764,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-03,2015-05-07,Pennsylvania,76.752,3,0.2,-9.594,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-09-18,2016-09-22,Florida,3.0,1,0.2,1.05,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-09-22,2016-09-26,Florida,7.506,9,0.7,-6.0048,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-22,2016-09-26,Florida,16.56,2,0.2,5.796,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-01-10,2016-01-17,Washington,79.92,4,0.0,34.3656,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-01-10,2016-01-17,Washington,69.98,2,0.0,13.2962,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-06,2017-05-11,Texas,11.06,10,0.8,-18.802,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-06,2017-05-11,Texas,623.4648,7,0.32,-119.1918,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-06,2017-05-11,Texas,772.68,5,0.2,-57.951,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-07-31,2016-08-06,Michigan,283.14,4,0.1,72.358,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-31,2016-08-06,Michigan,635.96,4,0.0,165.3496,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-07-31,2016-08-06,Michigan,118.99,1,0.0,33.3172,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-07-31,2016-08-06,Michigan,272.94,3,0.0,30.0234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-03-27,2017-03-29,Pennsylvania,15.008,2,0.2,1.5008,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-03-14,2014-03-19,Utah,33.088,4,0.2,11.1672,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-14,2014-03-19,Utah,80.98,1,0.0,3.2392,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-03-14,2014-03-19,Utah,82.8,12,0.0,6.624,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-14,2014-03-19,Utah,21.36,2,0.0,5.7672,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-03-14,2014-03-19,Utah,62.048,2,0.2,20.1656,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-14,2016-07-18,New York,29.61,9,0.0,13.3245,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-12-01,2016-12-01,North Carolina,863.928,9,0.2,86.3928,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-08-29,2016-09-03,Pennsylvania,241.92,4,0.4,-56.448,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-08-29,2016-09-03,Pennsylvania,163.88,4,0.5,-81.94,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-29,2016-09-03,Pennsylvania,3.486,2,0.7,-2.7888,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-29,2016-09-03,Pennsylvania,10.584,7,0.2,-2.3814,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-06-24,2016-06-30,Indiana,440.91,9,0.0,123.4548,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-30,2017-04-03,Pennsylvania,5.715,5,0.7,-4.7625,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-20,2014-12-22,Arizona,51.968,2,0.2,10.3936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-12-20,2014-12-22,Arizona,71.976,3,0.2,21.5928,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-20,2014-12-22,Arizona,242.352,3,0.2,-42.4116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-12-20,2014-12-22,Arizona,221.92,5,0.2,77.672,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-12-20,2014-12-22,Arizona,8.448,2,0.2,2.64,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-12-17,2015-12-17,Michigan,29.52,4,0.0,14.4648,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-17,2015-12-17,Michigan,302.94,3,0.0,48.4704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-12-17,2015-12-17,Michigan,142.36,2,0.0,38.4372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-12-17,2015-12-17,Michigan,546.66,9,0.0,136.665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-12-17,2015-12-17,Michigan,212.13,3,0.0,14.8491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-05-11,2017-05-17,Texas,5.248,2,0.2,0.5904,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-11,2017-05-17,Texas,74.416,2,0.2,-14.8832,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-05-11,2017-05-17,Texas,6.848,2,0.2,2.14,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-05-11,2017-05-17,Texas,7.996,1,0.6,-6.9965,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-06-24,2016-06-28,Texas,8.712,2,0.8,-19.602,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-17,2016-05-18,Connecticut,65.17,7,0.0,18.8993,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-05-17,2016-05-18,Connecticut,14.62,2,0.0,6.8714,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-05-17,2016-05-18,Connecticut,173.24,4,0.0,17.324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-06-29,2017-06-30,California,895.92,5,0.2,302.373,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-29,2017-06-30,California,130.71,3,0.0,39.213,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-06-29,2017-06-30,California,11.68,2,0.0,3.0368,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-29,2017-06-30,California,62.31,3,0.0,22.4316,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-31,2014-03-31,Pennsylvania,0.852,1,0.7,-0.5964,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-16,2014-12-21,Texas,36.288,7,0.2,12.7008,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-12-16,2014-12-21,Texas,56.568,2,0.6,-74.9526,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-05-18,2017-05-20,Oregon,344.704,2,0.2,38.7792,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-05-12,2015-05-16,Colorado,201.584,2,0.2,20.1584,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-12-03,2017-12-07,Washington,521.96,2,0.0,88.7332,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-12-12,2015-12-17,Maryland,8.22,3,0.0,2.2194,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-10,2015-10-11,California,45.36,7,0.0,21.7728,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-04-18,2015-04-20,California,947.17,7,0.0,9.4717,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-04-18,2015-04-20,California,61.96,2,0.0,27.882,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-06-07,2014-06-11,Illinois,268.935,3,0.5,-209.7693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-09-01,2017-09-07,Washington,7.58,1,0.0,2.9562,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-22,2016-05-22,Georgia,14.73,3,0.0,7.2177,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-11-11,2016-11-15,Florida,9.888,2,0.7,-6.9216,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-11,2016-11-15,Florida,671.544,3,0.2,50.3658,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-25,2014-11-29,New York,1117.92,4,0.0,55.896,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-11-25,2014-11-29,New York,275.952,3,0.2,-37.9434,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-07,2014-11-12,California,123.144,7,0.2,46.179,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-18,2016-07-23,Texas,15.576,3,0.2,3.3099,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-29,2015-03-31,California,212.64,6,0.0,99.9408,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-29,2015-03-31,California,9.87,3,0.0,4.5402,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-29,2015-03-31,California,53.25,3,0.0,20.7675,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-29,2015-03-31,California,19.92,3,0.0,9.5616,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-04-07,2016-04-12,New York,658.746,3,0.1,146.388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-06-13,2015-06-19,Maine,8.26,2,0.0,3.8822,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-13,2015-06-19,Maine,29.84,2,0.0,13.428,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-13,2015-06-19,Maine,67.98,2,0.0,14.9556,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-18,2015-02-24,California,61.06,2,0.0,28.0876,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-02-18,2015-02-24,California,35.544,1,0.2,-0.8886,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-11-12,2017-11-16,Washington,9.96,2,0.0,4.5816,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-11-12,2017-11-16,Washington,9.21,3,0.0,2.3025,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-12,2017-11-16,Washington,27.93,3,0.0,8.0997,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-03-05,2017-03-05,Minnesota,7.9,2,0.0,2.528,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-03-05,2017-03-05,Minnesota,221.16,4,0.0,57.5016,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-03-05,2017-03-05,Minnesota,127.96,2,0.0,62.7004,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-05,2017-03-05,Minnesota,18.69,3,0.0,9.1581,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-03,2016-03-03,California,25.35,3,0.0,7.605,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-03-03,2016-03-03,California,35.28,3,0.0,11.9952,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-12-24,2016-12-25,Washington,33.4,5,0.0,16.032,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-10-07,2016-10-09,Washington,837.6,3,0.2,62.82,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-12-09,2016-12-13,Tennessee,40.68,3,0.2,-9.153,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-11-20,2017-11-24,Tennessee,209.568,2,0.2,-23.5764,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-12-12,2015-12-16,Texas,22.368,4,0.2,6.4308,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-03,2017-02-08,Florida,3.882,2,0.7,-2.588,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-03,2017-02-08,Florida,115.296,3,0.2,40.3536,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-09-21,2017-09-25,Pennsylvania,1.908,2,0.7,-1.5264,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-30,2017-05-05,Illinois,43.372,7,0.8,-69.3952,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-03,2014-11-07,New York,783.96,4,0.0,219.5088,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-11-03,2014-11-07,New York,48.896,2,0.2,18.336,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-03,2014-11-07,New York,7.856,2,0.2,2.8478,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-30,2017-01-04,Ohio,5.904,2,0.2,1.9926,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-12-30,2017-01-04,Ohio,13.712,2,0.2,1.0284,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-09-17,2014-09-21,California,182.94,3,0.0,85.9818,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-11-24,2017-11-27,California,27.76,4,0.0,9.9936,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-24,2015-04-28,New York,25.99,1,0.0,7.5371,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-09,2015-03-12,Texas,113.52,5,0.2,29.799,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-09,2015-03-12,Texas,359.88,3,0.2,22.4925,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-06-02,2017-06-03,North Carolina,25.344,4,0.2,9.1872,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-09-19,2016-09-24,California,11.952,3,0.2,4.1832,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-19,2016-09-24,California,6.24,3,0.0,1.872,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-10-31,2014-11-03,Arizona,742.336,8,0.2,83.5128,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-11-23,2017-11-27,Illinois,6.464,1,0.6,-4.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-11-23,2017-11-27,Illinois,11.52,5,0.2,4.176,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-11-23,2017-11-27,Illinois,222.384,2,0.2,16.6788,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-11-16,2017-11-21,California,23.36,4,0.0,6.0736,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-19,2016-02-23,New York,8.67,3,0.0,4.0749,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-19,2016-02-23,New York,25.71,3,0.0,6.6846,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-11-07,2017-11-11,Delaware,100.94,7,0.0,33.3102,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-08,2014-07-10,New York,63.882,1,0.1,10.647,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-11-07,2014-11-12,Texas,683.144,4,0.3,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-11-07,2014-11-12,Texas,1.476,3,0.8,-2.214,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-07,2014-11-12,Texas,40.712,7,0.2,3.5623,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-01-28,2017-02-01,Kansas,279.9,5,0.0,137.151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-12-11,2015-12-16,Colorado,13.12,5,0.2,1.148,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-11,2015-12-16,Colorado,69.576,4,0.7,-143.7904,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-11,2015-12-16,Colorado,4.224,3,0.2,0.4752,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-11,2015-12-16,Colorado,58.08,4,0.2,-6.534,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-11,2015-12-16,Colorado,52.416,9,0.2,15.0696,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-12-11,2015-12-16,Colorado,54.92,5,0.2,10.984,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-12-11,2015-12-16,Colorado,364.95,5,0.5,-248.166,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-12-11,2015-12-16,Colorado,85.056,3,0.2,28.7064,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-12-11,2015-12-16,Colorado,27.696,3,0.2,9.6936,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-06-29,2015-07-04,New York,24.96,4,0.0,11.232,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-03-16,2015-03-23,California,43.13,1,0.0,18.1146,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-08-13,2015-08-17,Georgia,5.64,3,0.0,2.7072,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-14,2016-05-19,Florida,57.582,3,0.7,-44.1462,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-14,2016-05-19,Florida,31.104,6,0.2,10.8864,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-05-14,2016-05-19,Florida,30.192,3,0.2,8.3028,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-05-14,2016-05-19,Florida,43.6,5,0.2,4.36,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-05-14,2016-05-19,Florida,4.768,2,0.2,0.4172,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-14,2016-05-19,Florida,10.38,2,0.7,-7.612,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-14,2016-05-19,Florida,13.392,8,0.7,-9.8208,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-13,2017-07-17,Pennsylvania,39.594,1,0.4,-7.2589,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-07-13,2017-07-17,Pennsylvania,91.008,9,0.2,19.3392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-11-22,2015-11-25,California,37.94,2,0.0,18.2112,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-11-22,2015-11-25,California,42.8,10,0.0,19.26,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-11-22,2015-11-25,California,33.63,3,0.0,10.089,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-11-23,2014-11-28,Pennsylvania,62.808,3,0.2,21.1977,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-12-27,2015-12-30,Wisconsin,195.64,4,0.0,91.9508,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-12-27,2015-12-30,Wisconsin,239.9,2,0.0,71.97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-11-14,2016-11-19,Pennsylvania,380.058,3,0.3,-21.7176,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-11-14,2016-11-19,Pennsylvania,1199.976,4,0.4,179.9964,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-11-14,2016-11-19,Pennsylvania,48.576,3,0.2,9.7152,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-05-08,2016-05-10,California,17.94,3,0.0,8.073,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-12-26,2014-12-31,Pennsylvania,18.264,3,0.2,6.1641,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-12-26,2014-12-31,Pennsylvania,34.656,2,0.2,5.6316,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-26,2014-12-31,Pennsylvania,81.552,2,0.2,8.1552,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-26,2014-12-31,Pennsylvania,227.136,4,0.2,-42.588,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-06-08,2017-06-14,Connecticut,10.36,2,0.0,5.0764,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
